Line;File;TrnID;Time;Min;ON;OpThreshold;ClksThisMin;SpClass;Qn;ICIgood;tWUTrisk;Marked;Start;NofClx;nActualClx;medianKHz;avEndF;nRisingIPIs;avSPL;avPkAt;avBWx8;TrDur_us;AvPRF;nICIrising;MinICI_us;midpointICI;MaxICI_us;ClkNofMinICI;ClkNofMaxICI;NofClstrs;avClstrNx8;avclF0;avclF1;avPkIPI;BeforeIPIratio;PreIPIratio;Post1IPIratio;Post2IPIratio;EndIPIratio;EncSpN;Day;Timedrift;Time_adj;Time_CET;HP;Time_UTC
593;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;1;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;2080564;10;10;127;127;0;34;5;15;61349;163;0;881;1046;1271;10;2;10;8;0;0;32;1.94;0.98;1;0;1.01;n/a;193;-0.520799445471349;2022-07-12 16:45:09.882021;NA;0;2022-07-12 14:45:10.40282
594;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;7;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;2237921;9;9;126;128;1;40;6;15;12032;748;3;209;211;221;8;3;9;8;0;0;31;2.02;1.01;0.96;0.97;0.99;n/a;193;-0.520799445471349;2022-07-12 16:45:10.668806;NA;0;2022-07-12 14:45:11.189605
595;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;9;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;2255581;10;33;127;129;12;40;5;15;10020;998;13;193;199;404;27;11;33;8;0;0;32;2.31;0.98;1.01;1;1.03;n/a;193;-0.520799445471349;2022-07-12 16:45:10.757106;NA;0;2022-07-12 14:45:11.277905
596;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;10;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5791606;10;10;125;131;1;36;3;15;51813;193;0;888;1048;1272;10;2;10;8;0;0;31;2.02;1.02;0.97;0.97;1.01;n/a;193;-0.520799445471349;2022-07-12 16:45:28.437231;NA;0;2022-07-12 14:45:28.95803
597;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;11;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5805060;19;36;125;129;8;34;4;15;76923;247;5;590;684;4509;19;20;36;8;0;0;31;2.05;1;0.98;0.95;1;n/a;193;-0.520799445471349;2022-07-12 16:45:28.504501;NA;0;2022-07-12 14:45:29.0253
598;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;12;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5834297;8;8;126;129;2;38;4;15;34632;231;0;834;878;904;8;2;8;8;0;0;31;2.02;0.99;0.96;0.97;1;n/a;193;-0.520799445471349;2022-07-12 16:45:28.650686;NA;0;2022-07-12 14:45:29.171485
599;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;13;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5857406;7;7;125;129;2;38;5;15;21472;326;0;599;625;629;7;2;7;8;0;0;31;2.02;1;0.96;0.94;1;n/a;193;-0.520799445471349;2022-07-12 16:45:28.766231;NA;0;2022-07-12 14:45:29.28703
600;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;15;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5867829;8;8;126;129;2;38;5;15;10309;776;3;214;268;268;2;4;8;8;0;0;32;1.97;0.99;1;1;1.03;n/a;193;-0.520799445471349;2022-07-12 16:45:28.818346;NA;0;2022-07-12 14:45:29.339145
601;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;17;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5882411;13;13;126;129;4;38;5;15;19431;669;5;251;251;261;6;4;13;8;0;0;31;2.27;1.01;0.98;0.95;1;n/a;193;-0.520799445471349;2022-07-12 16:45:28.891256;NA;0;2022-07-12 14:45:29.412055
602;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;20;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5899793;14;14;127;128;3;36;4;15;17199;814;5;242;248;494;10;11;14;8;0;0;32;1.93;1.05;1;1.02;1.02;n/a;193;-0.520799445471349;2022-07-12 16:45:28.978166;NA;0;2022-07-12 14:45:29.498965
603;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;24;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5957814;8;8;125;128;3;36;4;15;10680;749;2;202;207;211;6;7;8;8;0;0;32;1.95;1;0.99;1.02;1.02;n/a;193;-0.520799445471349;2022-07-12 16:45:29.26827;NA;0;2022-07-12 14:45:29.78907
604;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;25;12/07/22 16:45;64446645;TRUE;2;695;NBHF;Mod;yes;0;FALSE;5969440;17;17;126;128;7;36;5;15;20000;850;7;196;397;401;17;5;17;8;0;0;32;1.93;0.98;1;1.01;1.02;n/a;193;-0.520799445471349;2022-07-12 16:45:29.326401;NA;0;2022-07-12 14:45:29.8472
627;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;8;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;3249039;12;12;126;128;7;23;4;15;14598;822;5;240;243;250;7;4;12;8;0;0;32;2.97;0.98;1;0.99;1.03;n/a;193;-0.520799445471349;2022-07-12 16:54:15.724396;NA;0;2022-07-12 14:54:16.245195
628;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;19;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;3502931;8;8;125;128;4;24;5;15;17057;469;2;418;428;435;7;3;8;8;0;0;32;3.58;0.97;1.02;1.01;1.02;n/a;193;-0.520799445471349;2022-07-12 16:54:16.993856;NA;0;2022-07-12 14:54:17.514655
629;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;30;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;3613493;15;15;126;129;8;30;6;10;16357;917;5;205;209;270;12;2;15;8;0;0;31;2.13;1.02;0.97;0.99;1;n/a;193;-0.520799445471349;2022-07-12 16:54:17.546666;NA;0;2022-07-12 14:54:18.067465
630;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;31;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;3617819;21;21;126;128;16;32;6;3;22105;950;9;203;210;216;18;9;21;8;0;0;31;3.3;1;0.98;1;0.99;n/a;193;-0.520799445471349;2022-07-12 16:54:17.568296;NA;0;2022-07-12 14:54:18.089095
631;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;34;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;3633516;36;36;127;128;19;32;7;4;35643;1010;18;193;200;398;17;16;36;8;0;0;32;3.14;0.99;1.01;1.02;1.03;n/a;193;-0.520799445471349;2022-07-12 16:54:17.64678;NA;0;2022-07-12 14:54:18.16758
632;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;37;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;8078001;22;22;126;128;16;28;4;13;44088;499;6;376;397;424;22;3;22;8;0;0;31;2.53;1.01;0.98;0.99;0.99;n/a;193;-0.520799445471349;2022-07-12 16:54:39.869206;NA;0;2022-07-12 14:54:40.390005
633;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;42;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;8352203;40;40;128;133;19;26;5;15;149812;267;6;551;693;1551;39;15;40;8;0;0;31;2.14;1.02;0.99;1.01;1.03;n/a;193;-0.520799445471349;2022-07-12 16:54:41.240216;NA;0;2022-07-12 14:54:41.761015
634;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;43;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;8384552;30;30;129;131;7;27;5;15;71090;422;4;395;477;1023;30;6;30;8;0;0;32;2.06;1.01;1.03;1.05;1.05;n/a;193;-0.520799445471349;2022-07-12 16:54:41.401961;NA;0;2022-07-12 14:54:41.92276
635;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;44;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;8402950;16;16;127;129;7;25;5;15;30476;525;6;358;388;774;15;6;16;8;0;0;31;2.01;0.99;0.99;0.98;1;n/a;193;-0.520799445471349;2022-07-12 16:54:41.493951;NA;0;2022-07-12 14:54:42.01475
636;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;46;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;8426963;10;10;128;128;7;27;5;15;13245;755;4;260;266;271;8;7;10;8;0;0;31;3.43;0.99;0.99;1;0.99;n/a;193;-0.520799445471349;2022-07-12 16:54:41.614016;NA;0;2022-07-12 14:54:42.134815
637;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;49;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;Mod;yes;0;FALSE;8445482;17;17;128;130;7;25;4;15;24147;704;8;247;253;507;5;15;17;8;0;0;31;2.05;1;1;1;1;n/a;193;-0.520799445471349;2022-07-12 16:54:41.706611;NA;0;2022-07-12 14:54:42.22741
638;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;55;12/07/22 16:54;64446654;TRUE;1;2094;NBHF;High;yes;0;FALSE;10371453;25;25;125;129;19;27;7;14;59665;419;6;401;482;518;19;3;25;8;0;0;32;2.56;1.1;1.01;1;1.03;n/a;193;-0.520799445471349;2022-07-12 16:54:51.336466;NA;0;2022-07-12 14:54:51.857265
639;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;1;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;High;yes;0;FALSE;1419022;27;27;128;131;12;31;6;15;113445;238;4;610;819;1271;25;2;27;8;0;0;31;2.02;1.01;0.99;1.01;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:06.574311;NA;0;2022-07-12 15:09:07.09511
640;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;2;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;High;yes;0;FALSE;1445782;99;99;127;130;62;32;6;15;204545;484;22;301;399;1092;97;8;99;8;0;0;31;2.36;1.01;0.98;0.99;1;n/a;193;-0.520799445471349;2022-07-12 17:09:06.708111;NA;0;2022-07-12 15:09:07.22891
641;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;3;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1489055;20;20;127;131;8;30;5;15;30349;659;6;242;287;291;2;3;20;8;0;0;31;2.39;1;0.98;1;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:06.924476;NA;0;2022-07-12 15:09:07.445275
642;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;4;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1495360;32;52;127;130;16;27;6;15;41994;762;26;250;263;526;39;28;52;8;0;0;31;2.86;1.01;0.97;1.01;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:06.956001;NA;0;2022-07-12 15:09:07.4768
643;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;5;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1510234;14;14;128;130;5;27;6;15;21439;653;5;245;250;519;13;5;14;8;0;0;31;2.05;1;1;0.99;1;n/a;193;-0.520799445471349;2022-07-12 17:09:07.030371;NA;0;2022-07-12 15:09:07.55117
644;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;12;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;High;yes;0;FALSE;1553300;72;72;128;131;41;30;5;15;81911;879;30;215;224;443;68;53;72;8;0;0;31;2.72;1;0.99;1;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:07.245701;NA;0;2022-07-12 15:09:07.7665
645;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;13;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1569901;12;12;129;128;10;29;5;15;13071;918;3;208;218;436;12;10;12;8;0;0;31;1.95;1;1.01;1;0.99;n/a;193;-0.520799445471349;2022-07-12 17:09:07.328706;NA;0;2022-07-12 15:09:07.849505
646;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;14;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;High;yes;0;FALSE;1573174;16;36;129;132;15;28;5;10;17222;929;14;156;214;427;31;17;36;8;0;0;31;2.39;1.01;0.99;1;1.02;n/a;193;-0.520799445471349;2022-07-12 17:09:07.345071;NA;0;2022-07-12 15:09:07.86587
647;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;20;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1845299;30;30;127;129;20;25;5;15;39421;761;13;237;248;255;25;24;30;8;0;0;31;3.26;1;0.99;0.98;1;n/a;193;-0.520799445471349;2022-07-12 17:09:08.705696;NA;0;2022-07-12 15:09:09.226495
648;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;21;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1854617;30;30;126;131;20;25;5;15;38167;786;14;232;243;486;19;8;30;8;0;0;31;2.33;1.01;0.97;0.98;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:08.752286;NA;0;2022-07-12 15:09:09.273085
649;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;24;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;1885690;27;27;125;127;12;34;7;10;33498;806;14;215;223;281;15;2;27;8;0;0;32;3;1.04;1;1.02;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:08.907651;NA;0;2022-07-12 15:09:09.42845
650;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;29;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;2067349;14;14;127;127;11;27;5;15;64220;218;0;719;820;936;14;2;14;8;0;0;31;2.03;1;0.95;0.96;0.98;n/a;193;-0.520799445471349;2022-07-12 17:09:09.815946;NA;0;2022-07-12 15:09:10.336745
651;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;30;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;2080658;18;18;127;127;14;25;4;15;53892;334;4;544;610;1177;18;12;18;8;0;0;31;2.5;1;0.97;0.95;0.99;n/a;193;-0.520799445471349;2022-07-12 17:09:09.882491;NA;0;2022-07-12 15:09:10.40329
652;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;31;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;2100142;10;10;126;126;5;23;4;15;23094;433;2;444;458;478;10;2;10;8;0;0;32;1.95;1;1.02;1;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:09.979911;NA;0;2022-07-12 15:09:10.50071
653;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;32;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;2113477;8;8;126;124;3;24;5;15;15533;515;1;370;377;434;8;2;8;8;0;0;32;2.65;0.99;1;1.02;0.99;n/a;193;-0.520799445471349;2022-07-12 17:09:10.046586;NA;0;2022-07-12 15:09:10.567385
654;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;33;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;2127425;12;12;126;129;9;24;3;15;20979;572;4;293;304;606;10;8;12;8;0;0;32;1.95;1.09;1.01;0.98;1.03;n/a;193;-0.520799445471349;2022-07-12 17:09:10.116326;NA;0;2022-07-12 15:09:10.637125
655;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;35;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;6704408;8;8;127;132;4;30;7;2;11560;692;3;283;289;294;8;3;8;8;0;0;31;2.96;1.02;0.97;1;1.02;n/a;193;-0.520799445471349;2022-07-12 17:09:33.00124;NA;0;2022-07-12 15:09:33.52204
656;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;39;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10409747;34;34;127;128;11;27;5;15;57142;595;16;265;297;605;34;28;34;8;0;0;32;2.27;0.98;0.98;0.97;1;n/a;193;-0.520799445471349;2022-07-12 17:09:51.527936;NA;0;2022-07-12 15:09:52.048735
657;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;41;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10458752;14;14;127;126;5;28;5;15;16949;826;6;237;241;481;4;10;14;8;0;0;31;4.04;1.03;0.95;0.99;0.97;n/a;193;-0.520799445471349;2022-07-12 17:09:51.772961;NA;0;2022-07-12 15:09:52.29376
658;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;43;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10469550;20;20;127;128;4;28;5;15;23474;852;8;225;240;244;18;3;20;8;0;0;32;2.72;1.08;0.99;0.99;1.02;n/a;193;-0.520799445471349;2022-07-12 17:09:51.826951;NA;0;2022-07-12 15:09:52.34775
659;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;44;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10475186;34;34;127;129;9;30;5;15;46448;732;16;224;228;506;6;34;34;8;0;0;32;2.65;0.99;0.99;1.02;1.03;n/a;193;-0.520799445471349;2022-07-12 17:09:51.855131;NA;0;2022-07-12 15:09:52.37593
660;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;45;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10485507;10;10;127;132;3;30;5;15;13698;730;3;221;226;233;2;4;10;8;0;0;31;2.45;1.02;0.96;1.03;1.02;n/a;193;-0.520799445471349;2022-07-12 17:09:51.906736;NA;0;2022-07-12 15:09:52.427535
661;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;46;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10488428;65;65;127;129;24;30;6;15;75493;861;31;165;213;428;54;65;65;8;0;0;31;2.39;1.01;0.97;0.99;1;n/a;193;-0.520799445471349;2022-07-12 17:09:51.921341;NA;0;2022-07-12 15:09:52.44214
662;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;47;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10504371;44;44;128;131;13;28;6;15;46073;955;17;157;157;425;22;27;44;8;0;0;31;2.88;1.01;0.96;0.99;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:52.001056;NA;0;2022-07-12 15:09:52.521855
663;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;48;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10515655;25;25;127;131;10;27;5;15;25329;987;10;193;203;403;16;20;25;8;0;0;31;2.3;1.01;0.97;0.99;1.01;n/a;193;-0.520799445471349;2022-07-12 17:09:52.057476;NA;0;2022-07-12 15:09:52.578275
664;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;58;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10834753;9;9;127;128;5;27;4;15;9230;975;2;198;212;212;5;4;9;8;0;0;32;2.01;1.08;1.01;1.02;1.02;n/a;193;-0.520799445471349;2022-07-12 17:09:53.652966;NA;0;2022-07-12 15:09:54.173765
665;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;60;12/07/22 17:09;64446669;TRUE;1;1941;NBHF;Mod;yes;0;FALSE;10841680;25;25;127;129;11;27;5;15;30048;832;10;194;199;205;25;8;25;8;0;0;31;2.61;0.98;0.98;1.02;1;n/a;193;-0.520799445471349;2022-07-12 17:09:53.687601;NA;0;2022-07-12 15:09:54.2084
697;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;5;12/07/22 17:36;64446696;TRUE;0;1164;NBHF;High;yes;0;FALSE;4770864;15;15;127;130;9;25;5;15;47318;317;0;585;641;683;15;2;15;8;0;0;32;2.25;0.95;1.01;1.01;1.04;n/a;193;-0.520799445471349;2022-07-12 17:36:23.333521;NA;0;2022-07-12 15:36:23.85432
698;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;8;12/07/22 17:36;64446696;TRUE;0;1164;NBHF;Mod;yes;0;FALSE;4819948;14;14;126;131;8;27;8;12;20618;679;6;278;300;587;13;12;14;8;0;0;31;2.9;1.01;0.97;1;1.01;n/a;193;-0.520799445471349;2022-07-12 17:36:23.578941;NA;0;2022-07-12 15:36:24.09974
699;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;10;12/07/22 17:36;64446696;TRUE;0;1164;NBHF;Mod;yes;0;FALSE;4864365;9;9;125;126;5;26;4;15;13677;658;4;240;245;249;6;9;9;8;0;0;31;2.89;1.03;0.98;0.98;0.97;n/a;193;-0.520799445471349;2022-07-12 17:36:23.801026;NA;0;2022-07-12 15:36:24.321825
700;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;11;12/07/22 17:36;64446696;TRUE;0;1164;NBHF;Mod;yes;0;FALSE;4867040;15;15;125;129;10;27;6;15;18137;827;8;232;241;250;10;12;15;8;0;0;31;2.52;1.02;0.96;0.98;1;n/a;193;-0.520799445471349;2022-07-12 17:36:23.814401;NA;0;2022-07-12 15:36:24.3352
701;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;12;12/07/22 17:36;64446696;TRUE;0;1164;NBHF;Mod;yes;0;FALSE;4872832;13;13;126;129;7;26;7;15;15421;843;5;229;233;479;2;11;13;8;0;0;32;2.14;0.98;1;1.01;1.03;n/a;193;-0.520799445471349;2022-07-12 17:36:23.843361;NA;0;2022-07-12 15:36:24.36416
708;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;1;12/07/22 17:40;64446700;TRUE;0;1119;NBHF;Mod;yes;0;FALSE;9932969;22;22;128;132;12;24;5;15;94420;233;0;684;838;1245;22;2;22;8;0;0;31;2.26;1;0.99;1;1.02;n/a;193;-0.520799445471349;2022-07-12 17:40:49.144046;NA;0;2022-07-12 15:40:49.664845
737;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;3;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;7266590;10;10;127;128;7;22;4;15;40983;244;2;705;888;935;10;3;10;8;0;0;31;2.48;0.99;0.99;1;0.99;n/a;193;-0.520799445471349;2022-07-12 17:58:35.812151;NA;0;2022-07-12 15:58:36.33295
738;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;5;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;7715167;22;22;126;131;14;32;6;7;28645;768;8;221;230;237;15;5;22;8;0;0;32;2.68;1.02;1.01;1.02;1.04;n/a;193;-0.520799445471349;2022-07-12 17:58:38.055036;NA;0;2022-07-12 15:58:38.575835
739;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;6;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;7722666;15;15;126;124;5;27;4;15;19157;783;5;217;224;228;14;3;15;8;0;0;34;1.97;0.95;1.03;1.07;1.02;n/a;193;-0.520799445471349;2022-07-12 17:58:38.09253;NA;0;2022-07-12 15:58:38.61333
740;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;8;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;9567248;19;19;127;129;8;24;4;15;27777;684;7;280;296;583;17;12;19;8;0;0;31;2.44;1.11;1;0.99;1;n/a;193;-0.520799445471349;2022-07-12 17:58:47.315441;NA;0;2022-07-12 15:58:47.83624
741;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;9;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;10171028;12;12;127;129;5;23;4;15;32171;373;3;488;488;600;6;5;12;8;0;0;31;2.53;1;0.99;1;1;n/a;193;-0.520799445471349;2022-07-12 17:58:50.334341;NA;0;2022-07-12 15:58:50.85514
742;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;10;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;10195555;11;11;127;134;8;28;4;4;20599;534;1;362;378;385;8;2;11;8;0;0;31;2.45;1.02;0.98;0.98;1.04;n/a;193;-0.520799445471349;2022-07-12 17:58:50.456976;NA;0;2022-07-12 15:58:50.977775
743;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;11;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;10228674;18;18;128;132;12;26;7;8;23225;775;9;253;255;266;13;10;18;8;0;0;31;3.13;1.01;0.99;0.99;1.02;n/a;193;-0.520799445471349;2022-07-12 17:58:50.622571;NA;0;2022-07-12 15:58:51.14337
744;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;12;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;10234086;8;8;128;134;3;24;4;15;10230;782;2;252;263;263;5;4;8;8;0;0;31;2.39;1;1.01;1;1.03;n/a;193;-0.520799445471349;2022-07-12 17:58:50.649631;NA;0;2022-07-12 15:58:51.17043
745;S60--_20220623_000A_FPOD6890_u_PAL file0 PART 68d 1h 1m.FP3;13;12/07/22 17:58;64446718;TRUE;0;2242;NBHF;Mod;yes;0;FALSE;10321422;10;10;126;126;7;26;4;15;9852;1015;3;195;198;202;2;6;10;8;0;0;31;2.76;1.11;0.96;1;0.97;n/a;193;-0.520799445471349;2022-07-12 17:58:51.086311;NA;0;2022-07-12 15:58:51.60711
