"Line";"File";"TrnID";"Time";"Min";"ON";"OpThreshold";"ClksThisMin";"SpClass";"Qn";"ICIgood";"tWUTrisk";"Marked";"Start";"NofClx";"nActualClx";"medianKHz";"avEndF";"nRisingIPIs";"avSPL";"avPkAt";"avBWx8";"TrDur_us";"AvPRF";"nICIrising";"MinICI_us";"midpointICI";"MaxICI_us";"ClkNofMinICI";"ClkNofMaxICI";"NofClstrs";"avClstrNx8";"avclF0";"avclF1";"avPkIPI";"BeforeIPIratio";"PreIPIratio";"Post1IPIratio";"Post2IPIratio";"EndIPIratio";"EncSpN";"Day";"Timedrift";"Time_adj";"Time_CET";"HP";"Time_UTC"
597;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";1;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"no";0;"False";3159241;13;13;125;130;7;27;6;15;50980;255;5;730;742;988;13;9;13;8;0;0;32;2.6;1;1;1.02;1.04;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.128391;NA;0;2022-07-12 14:54:15.796205
598;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";2;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3169628;22;22;126;130;12;27;4;15;26666;825;9;234;234;251;11;12;22;8;0;0;31;2.27;1.03;0.96;1;1;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.180326;NA;0;2022-07-12 14:54:15.84814
599;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";3;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3177833;51;51;126;131;22;28;6;15;59788;853;20;223;472;478;51;17;51;8;0;0;31;2.43;1.02;0.97;1.01;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.221351;NA;0;2022-07-12 14:54:15.889165
600;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";5;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"High";"yes";0;"False";3206946;38;46;126;130;17;28;5;15;41170;923;21;208;218;429;12;30;46;8;0;0;31;2.28;1.02;0.97;1;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.366916;NA;0;2022-07-12 14:54:16.03473
601;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";6;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3217527;26;26;126;130;9;29;6;13;29511;881;10;203;218;218;12;13;26;8;0;0;32;2.22;1;1.01;1.03;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.419821;NA;0;2022-07-12 14:54:16.087635
602;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";7;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3223610;9;38;126;132;18;28;5;15;9316;966;13;197;206;421;23;10;38;8;0;0;31;2.51;1.03;0.97;1;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.450236;NA;0;2022-07-12 14:54:16.11805
603;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";8;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3235016;8;8;126;129;3;29;5;15;10243;781;3;191;205;205;5;4;8;8;0;0;32;2.45;0.99;1.02;1.04;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.507266;NA;0;2022-07-12 14:54:16.17508
604;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";9;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3237006;18;18;126;131;7;28;5;15;17681;1018;6;189;198;206;12;13;18;8;0;0;31;2.28;1.02;0.97;1.01;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:54:15.517216;NA;0;2022-07-12 14:54:16.18503
605;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";11;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3380673;20;20;125;129;11;28;4;15;88105;227;3;663;841;1556;20;13;20;8;0;0;32;2.14;0.99;1.02;1.01;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:54:16.235551;NA;0;2022-07-12 14:54:16.903365
606;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";16;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3464268;24;24;128;129;16;30;5;13;30967;775;10;213;260;301;22;2;24;8;0;0;31;2.42;1;0.99;1;1;"n/a";193;-0.667814232902034;2022-07-12 16:54:16.653526;NA;0;2022-07-12 14:54:17.32134
607;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";21;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";3559010;8;8;125;129;3;25;6;15;7881;1015;3;189;200;205;8;3;8;8;0;0;32;2.29;0.98;1;1.01;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:54:17.127236;NA;0;2022-07-12 14:54:17.79505
608;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";25;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8326661;10;10;127;129;2;26;7;15;22222;450;2;362;375;744;10;6;10;8;0;0;31;1.95;1.02;0.96;0.97;1;"n/a";193;-0.667814232902034;2022-07-12 16:54:40.965491;NA;0;2022-07-12 14:54:41.633305
609;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";26;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8332508;7;7;127;132;2;27;7;15;15981;438;1;341;348;353;6;2;7;8;0;0;31;0;1.01;0.98;1;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:54:40.994726;NA;0;2022-07-12 14:54:41.66254
610;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";28;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8349444;10;49;126;129;17;26;6;15;12936;773;20;216;264;527;2;11;49;8;0;0;31;2.22;1.03;0.96;0.99;1;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.079406;NA;0;2022-07-12 14:54:41.74722
611;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";29;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8367082;8;8;126;127;5;29;6;15;13071;612;4;249;255;259;7;6;8;8;0;0;31;1.94;1.02;0.95;1;0.98;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.167596;NA;0;2022-07-12 14:54:41.83541
612;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";30;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8372656;31;31;126;130;17;29;7;15;38653;802;13;244;250;501;24;17;31;8;0;0;31;1.97;1.02;0.96;1;1;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.195466;NA;0;2022-07-12 14:54:41.86328
613;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";31;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"High";"yes";0;"False";8384810;11;51;126;130;26;28;7;15;13431;819;26;232;241;482;48;12;51;8;0;0;31;2.03;1.02;0.96;0.99;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.256236;NA;0;2022-07-12 14:54:41.92405
614;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";32;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"Mod";"yes";0;"False";8398246;12;12;126;131;4;31;7;15;16666;720;1;234;235;239;8;2;12;8;0;0;32;0;1;1.01;1.03;1.04;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.323416;NA;0;2022-07-12 14:54:41.99123
615;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";33;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"High";"yes";0;"False";8401765;21;21;126;127;10;28;6;15;24333;863;10;227;232;239;14;8;21;8;0;0;32;2.9;0.98;1.01;1.02;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.341011;NA;0;2022-07-12 14:54:42.008825
616;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";34;2022-07-12 16:54:00;64446654;"True";1;1354;"NBHF";"High";"yes";0;"False";8407322;19;219;126;129;89;29;6;13;21664;877;90;191;227;461;215;20;219;8;0;0;32;2.52;1;0.99;1.02;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:54:41.368796;NA;0;2022-07-12 14:54:42.03661
617;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";2;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"Mod";"yes";0;"False";290849;22;22;125;128;3;29;6;15;28795;764;11;235;240;488;7;13;22;8;0;0;32;2.11;0.98;1.01;1.03;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:00.786431;NA;0;2022-07-12 14:55:01.454245
618;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";3;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"Mod";"yes";0;"False";301903;12;265;124;128;129;31;4;15;14167;847;123;191;235;470;256;13;265;8;0;0;32;2.31;0.99;1;1.03;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:00.841701;NA;0;2022-07-12 14:55:01.509515
619;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";4;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"High";"yes";0;"False";502802;19;19;125;128;14;31;7;6;85972;221;0;695;843;1046;19;2;19;8;0;0;32;1.97;0.99;0.99;1.03;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:01.846196;NA;0;2022-07-12 14:55:02.51401
620;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";6;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"High";"yes";0;"False";520443;37;37;125;128;20;30;6;13;99730;371;8;456;542;996;37;29;37;8;0;0;32;2.12;1;0.99;1.02;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:01.934401;NA;0;2022-07-12 14:55:02.602215
621;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";7;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"Mod";"yes";0;"False";542327;30;30;125;128;11;25;5;15;66371;452;8;371;402;834;29;13;30;8;0;0;32;2.18;0.98;0.99;1.01;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:02.043821;NA;0;2022-07-12 14:55:02.711635
622;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";12;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"High";"yes";0;"False";967217;65;65;126;129;22;32;6;15;70422;923;24;208;218;229;58;7;65;8;0;0;32;2.44;0.99;1;1.04;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:55:04.168271;NA;0;2022-07-12 14:55:04.836085
623;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";13;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"High";"yes";0;"False";981330;108;108;126;128;61;34;7;8;109644;985;47;173;208;217;2;7;108;8;0;0;32;2.53;0.99;1;1.02;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:04.238836;NA;0;2022-07-12 14:55:04.90665
624;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";15;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"Mod";"yes";0;"False";5459912;8;15;125;127;9;26;3;15;43010;186;1;770;1121;1792;15;9;15;8;0;0;32;2.64;0.98;1.01;1.02;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:26.631746;NA;0;2022-07-12 14:55:27.29956
625;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";16;2022-07-12 16:55:00;64446655;"True";1;3774;"NBHF";"Mod";"yes";0;"False";5566507;5;5;125;128;3;23;2;15;6165;811;1;245;248;249;3;4;5;8;0;0;32;2.92;1;0.99;1.03;1.02;"n/a";193;-0.667814232902034;2022-07-12 16:55:27.164721;NA;0;2022-07-12 14:55:27.832535
631;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";7;2022-07-12 16:58:00;64446658;"True";1;4443;"NBHF";"High";"yes";0;"False";9137766;297;297;126;130;191;69;8;10;553072;537;84;243;280;1270;289;2;297;8;0;0;31;4.32;1.02;0.95;1.02;1.01;"n/a";193;-0.667814232902034;2022-07-12 16:58:45.021016;NA;0;2022-07-12 14:58:45.68883
632;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";8;2022-07-12 16:58:00;64446658;"True";1;4443;"NBHF";"High";"yes";0;"False";9248247;330;330;126;129;272;77;8;6;363436;908;95;192;220;279;329;2;330;8;0;0;31;4.54;1.02;0.95;1;1;"n/a";193;-0.667814232902034;2022-07-12 16:58:45.573421;NA;0;2022-07-12 14:58:46.241235
633;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";9;2022-07-12 16:58:00;64446658;"True";1;4443;"NBHF";"High";"yes";0;"False";9458565;626;626;126;130;516;69;8;10;913868;685;129;195;242;1274;625;2;626;8;0;0;32;4.41;0.98;0.97;1.03;1.03;"n/a";193;-0.667814232902034;2022-07-12 16:58:46.625011;NA;0;2022-07-12 14:58:47.292825
677;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";1;2022-07-12 17:29:00;64446689;"True";1;1332;"NBHF";"Mod";"yes";0;"False";1344393;8;8;125;129;3;23;6;15;10256;780;3;246;267;267;5;4;8;8;0;0;32;3.69;0.97;1.02;1.01;1.03;"n/a";193;-0.667814232902034;2022-07-12 17:29:06.054151;NA;0;2022-07-12 15:29:06.721965
693;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";30;2022-07-12 17:29:00;64446689;"True";1;1332;"NBHF";"Mod";"yes";0;"False";8095763;12;12;128;129;4;24;5;15;32876;365;3;506;506;595;6;5;12;8;0;0;31;0;0.99;0.95;0.97;1;"n/a";193;-0.667814232902034;2022-07-12 17:29:39.811001;NA;0;2022-07-12 15:29:40.478815
697;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";1;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"High";"yes";0;"False";420925;33;33;125;127;27;29;6;10;76744;430;7;401;443;489;32;2;33;8;0;0;32;1.84;0.99;0.99;0.99;1.01;"n/a";193;-0.667814232902034;2022-07-12 17:40:01.436811;NA;0;2022-07-12 15:40:02.104625
698;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";3;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";9911739;11;11;124;128;4;23;5;15;18739;587;1;330;346;354;11;2;11;8;0;0;32;2;0.99;1;1;1.03;"n/a";193;-0.667814232902034;2022-07-12 17:40:48.890881;NA;0;2022-07-12 15:40:49.558695
699;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";4;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";9919907;15;15;126;126;8;23;5;15;21961;683;5;278;300;590;14;6;15;8;0;0;32;2.19;0.98;0.98;1.02;1.01;"n/a";193;-0.667814232902034;2022-07-12 17:40:48.931721;NA;0;2022-07-12 15:40:49.599535
700;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";6;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";9932856;9;9;125;127;6;26;6;15;11795;763;4;257;259;267;7;5;9;8;0;0;31;2.01;1.03;0.96;0.97;0.99;"n/a";193;-0.667814232902034;2022-07-12 17:40:48.996466;NA;0;2022-07-12 15:40:49.66428
701;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";7;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";9936519;12;55;125;127;34;24;5;15;15604;769;25;246;263;523;51;5;55;8;0;0;31;2.45;1.02;0.96;0.98;0.98;"n/a";193;-0.667814232902034;2022-07-12 17:40:49.014781;NA;0;2022-07-12 15:40:49.682595
702;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";8;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"High";"yes";0;"False";9952636;155;155;125;129;110;26;5;14;188106;824;67;218;477;502;154;13;155;8;0;0;31;2.29;1.03;0.96;0.98;1;"n/a";193;-0.667814232902034;2022-07-12 17:40:49.095366;NA;0;2022-07-12 15:40:49.76318
703;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";10;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";9999834;51;51;125;129;37;24;5;15;58152;877;20;208;435;439;31;16;51;8;0;0;31;2.27;1.01;0.96;0.97;0.99;"n/a";193;-0.667814232902034;2022-07-12 17:40:49.331356;NA;0;2022-07-12 15:40:49.99917
704;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";11;2022-07-12 17:40:00;64446700;"True";1;1531;"NBHF";"Mod";"yes";0;"False";10013455;11;11;125;129;9;23;4;5;11566;951;5;207;419;419;6;5;11;8;0;0;32;2.37;0.97;1.01;1.01;1.03;"n/a";193;-0.667814232902034;2022-07-12 17:40:49.399461;NA;0;2022-07-12 15:40:50.067275
806;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";21;2022-07-12 18:50:00;64446770;"True";0;1573;"NBHF";"Mod";"yes";0;"False";9193920;36;36;124;126;18;28;4;15;56162;641;7;282;315;643;36;14;36;8;0;0;32;2.59;1;0.96;1.02;0.99;"n/a";193;-0.667814232902034;2022-07-12 18:50:45.301786;NA;0;2022-07-12 16:50:45.9696
836;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";8;2022-07-13 00:55:00;64447135;"True";0;1136;"NBHF";"Mod";"yes";0;"False";5145041;15;15;125;129;12;23;3;15;15756;952;7;202;217;219;4;3;15;8;0;0;31;2.28;1.1;0.96;0.98;1;"n/a";194;-0.66018022181146;2022-07-13 00:55:25.065025;NA;0;2022-07-12 22:55:25.725205
837;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";9;2022-07-13 00:55:00;64447135;"True";0;1136;"NBHF";"Mod";"yes";0;"False";5151310;9;9;125;126;6;24;4;15;9278;970;3;203;206;213;7;3;9;8;0;0;31;2.53;1.11;0.98;0.96;0.98;"n/a";194;-0.66018022181146;2022-07-13 00:55:25.09637;NA;0;2022-07-12 22:55:25.75655
838;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";11;2022-07-13 00:55:00;64447135;"True";0;1136;"NBHF";"High";"yes";0;"False";5157848;43;43;126;128;29;25;5;15;42786;1005;23;185;207;210;35;23;43;8;0;0;31;2.52;1.07;0.97;0.98;0.99;"n/a";194;-0.66018022181146;2022-07-13 00:55:25.12906;NA;0;2022-07-12 22:55:25.78924
841;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";3;2022-07-13 01:43:00;64447183;"True";0;1098;"NBHF";"Mod";"yes";0;"False";3013176;13;13;127;129;5;22;3;15;17150;758;5;246;263;280;7;5;13;8;0;0;31;1.97;1.1;0.96;1.04;1;"n/a";194;-0.66018022181146;2022-07-13 01:43:14.4057;NA;0;2022-07-12 23:43:15.06588
842;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";4;2022-07-13 01:43:00;64447183;"True";0;1098;"NBHF";"Mod";"yes";0;"False";3017395;9;9;126;130;3;23;4;15;11780;764;3;259;261;264;5;7;9;8;0;0;31;2.37;0.99;0.98;0.98;1.01;"n/a";194;-0.66018022181146;2022-07-13 01:43:14.426795;NA;0;2022-07-12 23:43:15.086975
843;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";5;2022-07-13 01:43:00;64447183;"True";0;1098;"NBHF";"Mod";"yes";0;"False";3023644;10;10;128;130;7;24;4;15;12804;781;3;240;258;260;10;2;10;8;0;0;30;3.49;1.15;0.94;0.97;0.97;"n/a";194;-0.66018022181146;2022-07-13 01:43:14.45804;NA;0;2022-07-12 23:43:15.11822
844;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";8;2022-07-13 01:43:00;64447183;"True";0;1098;"NBHF";"Mod";"yes";0;"False";3039889;11;22;126;129;11;23;3;15;13664;805;10;243;249;492;17;12;22;8;0;0;31;2.17;1.13;0.97;0.98;1;"n/a";194;-0.66018022181146;2022-07-13 01:43:14.539265;NA;0;2022-07-12 23:43:15.199445
845;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";9;2022-07-13 01:43:00;64447183;"True";0;1098;"NBHF";"Mod";"yes";0;"False";3047293;61;61;127;130;33;23;4;15;78709;775;26;217;243;488;36;20;61;8;0;0;31;2.43;1.04;0.99;0.98;1;"n/a";194;-0.66018022181146;2022-07-13 01:43:14.576285;NA;0;2022-07-12 23:43:15.236465
846;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";1;2022-07-13 01:45:00;64447185;"True";0;235;"NBHF";"High";"yes";0;"False";866435;37;37;128;132;25;29;4;15;142307;260;1;569;741;1419;37;20;37;8;0;0;31;2.27;0.98;0.99;0.99;1.02;"n/a";194;-0.66018022181146;2022-07-13 01:45:03.671995;NA;0;2022-07-12 23:45:04.332175
847;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";5;2022-07-13 01:45:00;64447185;"True";0;235;"NBHF";"Mod";"yes";0;"False";9068260;18;18;127;129;14;23;2;15;22613;796;8;223;457;457;18;9;18;8;0;0;31;3.14;1.08;0.98;0.97;1;"n/a";194;-0.66018022181146;2022-07-13 01:45:44.68112;NA;0;2022-07-12 23:45:45.3413
848;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";6;2022-07-13 01:45:00;64447185;"True";0;235;"NBHF";"Mod";"yes";0;"False";9075963;13;70;126;128;39;23;2;15;14476;898;37;209;446;1285;68;54;70;8;0;0;31;2.36;1.06;0.98;0.98;0.99;"n/a";194;-0.66018022181146;2022-07-13 01:45:44.719635;NA;0;2022-07-12 23:45:45.379815
849;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";10;2022-07-13 01:45:00;64447185;"True";0;235;"NBHF";"High";"yes";0;"False";9574391;146;146;127;131;95;30;6;13;351807;415;35;275;426;1297;145;26;146;8;0;0;31;2.31;1.02;0.98;0.98;1.01;"n/a";194;-0.66018022181146;2022-07-13 01:45:47.211775;NA;0;2022-07-12 23:45:47.871955
850;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";11;2022-07-13 01:45:00;64447185;"True";0;235;"NBHF";"High";"yes";0;"False";9649966;49;58;128;131;38;24;5;15;64220;763;33;248;262;527;17;26;58;8;0;0;31;2.39;1.07;0.99;0.98;1.02;"n/a";194;-0.66018022181146;2022-07-13 01:45:47.58965;NA;0;2022-07-12 23:45:48.24983
1024;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";15;2022-07-13 02:32:00;64447232;"True";0;3195;"NBHF";"Mod";"no";0;"False";4348665;11;11;123;123;8;54;4;15;785714;14;9;7921;10120;19839;2;11;11;8;0;0;33;2.83;1.15;1.03;1.01;1;"n/a";194;-0.66018022181146;2022-07-13 02:32:21.083145;NA;0;2022-07-13 00:32:21.743325
1307;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";1;2022-07-13 14:22:00;64447942;"True";0;247;"NBHF";"Mod";"yes";0;"False";7961750;32;32;121;124;14;34;3;15;149532;214;16;902;902;1815;16;19;32;8;0;0;33;3.21;1.01;1;0.98;1.03;"n/a";194;-0.66018022181146;2022-07-13 14:22:39.14857;NA;0;2022-07-13 12:22:39.80875
1438;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";34;2022-07-14 08:12:00;64449012;"True";0;2995;"NBHF";"Mod";"yes";0;"False";6969117;9;9;128;128;8;195;5;9;1125000;8;5;22436;27336;27336;7;4;9;8;0;0;31;1.74;1;1.01;0.98;0.99;"n/a";195;-0.652546210720888;2022-07-14 08:12:34.193039;NA;0;2022-07-14 06:12:34.845585
1510;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";52;2022-07-14 08:14:00;64449014;"True";0;13386;"NBHF";"Mod";"yes";0;"False";10259354;9;9;127;131;6;138;4;15;1125000;8;4;20433;25388;28362;6;5;9;8;0;0;31;0;1;1;0.98;1.01;"n/a";195;-0.652546210720888;2022-07-14 08:14:50.644224;NA;0;2022-07-14 06:14:51.29677
1606;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";5;2022-07-14 10:53:00;64449173;"True";0;956;"NBHF";"Mod";"yes";0;"False";6682975;9;17;127;128;7;24;3;15;11464;785;5;251;256;513;12;10;17;8;0;0;31;2.63;1.07;1.02;1;0.99;"n/a";195;-0.652546210720888;2022-07-14 10:53:32.762329;NA;0;2022-07-14 08:53:33.414875
1607;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";6;2022-07-14 10:53:00;64449173;"True";0;956;"NBHF";"High";"yes";0;"False";6690087;19;19;128;129;11;24;3;15;26388;720;7;244;256;256;17;5;19;8;0;0;31;2.65;1;0.99;1;1;"n/a";195;-0.652546210720888;2022-07-14 10:53:32.797889;NA;0;2022-07-14 08:53:33.450435
1608;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";10;2022-07-14 10:53:00;64449173;"True";0;956;"NBHF";"Mod";"yes";0;"False";6709272;46;46;127;129;17;27;4;15;56580;813;20;228;233;475;44;25;46;8;0;0;31;2.72;1;0.98;0.98;1;"n/a";195;-0.652546210720888;2022-07-14 10:53:32.893814;NA;0;2022-07-14 08:53:33.54636
1609;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";11;2022-07-14 10:53:00;64449173;"True";0;956;"NBHF";"Mod";"yes";0;"False";6722019;44;44;127;130;26;29;4;15;50228;876;19;222;455;465;42;13;44;8;0;0;31;2.61;1.02;0.97;0.98;1;"n/a";195;-0.652546210720888;2022-07-14 10:53:32.957549;NA;0;2022-07-14 08:53:33.610095
1610;"N60--_20220623_000A_FPOD6889_u_PAL file0 PART 66d 5h 54m.FP3";12;2022-07-14 10:53:00;64449173;"True";0;956;"NBHF";"Mod";"yes";0;"False";6735217;11;46;127;129;26;29;4;15;12222;900;21;213;220;443;39;12;46;8;0;0;31;2.86;1;0.99;0.97;1;"n/a";195;-0.652546210720888;2022-07-14 10:53:33.023539;NA;0;2022-07-14 08:53:33.676085
